Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
71cda8beb94a1e5,4,FAIL,21,143.29,start/end
e7139fb59fd50480,2,FAIL,1,237.82,start/end
5b1fec7314b29551,4,FAIL,29,269.94,"start/end, intersecting, rules"
7af275888f0be7d4,5,FAIL,15,162.12,start/end
5b13733bc4bcb00e,3,FAIL,4,142.74,None
e0f69178ae50095b,4,FAIL,14,150.84,start/end
f720ec5ea886eaf3,1,FAIL,25,258.69,start/end
bf4fd850fc72f25b,2,FAIL,12,1264.85,"start/end, disconnected"
d30a1b2a8c6477a0,5,FAIL,14,299.34,start/end
5706655e3f23093f,5,FAIL,16,195.55,start/end
41c32cabac723b4f,2,FAIL,9,114.96,start/end
b34d5b604e28b5dd,2,FAIL,18,124.31,"start/end, disconnected"
c457ef85e50b1c07,1,FAIL,8,111.80,start/end
4bd84e4ceca9ecfd,2,FAIL,13,96.28,start/end
cbe1e0098658043a,3,FAIL,13,219.01,start/end
862a69c8aaae8b50,3,FAIL,4,144.61,start/end
4cc3f931805bb756,3,FAIL,12,362.17,start/end
3ae48cafadebb0d0,4,FAIL,5,117.30,start/end
804263863cd097a,2,FAIL,3,95.22,start/end
8f4d93a46b78c478,2,FAIL,10,1241.19,None
